BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0.0,20600.0,62531.0,96584.0,1.0000000000000009,0,0.0,146.839968,0.0,21.0,33.94558615,False,True,False,False,False,False
0.0,12500.0,56791.0,72974.0,29.0,0,3.0,182.0664052,0.0,24.0,35.69162282,False,False,True,False,False,False
0.0,17600.0,72232.0,103081.0,1.0000000000000009,0,0.0,143.9671531,0.0,18.0,36.30996249,False,False,True,False,False,False
0.0,25700.0,85417.0,98179.0,7.0,0,0.0,197.02664490444397,1.0,20.545191865376307,30.82947717,False,False,True,False,False,False
1.0,5000.0,22700.0,34225.0,4.0,0,0.0,74.63333333,3.0,9.000000000000002,30.99371971953561,False,False,True,False,False,False
0.0,23300.0,143821.0,177028.0,8.0,0,0.0,320.9234361,0.0,16.0,44.75295886,True,False,False,False,False,False
0.0,17100.0,92853.0,130864.0,6.0,0,0.0,244.7288109,3.0,41.0,37.49264563,True,False,False,False,False,False
0.0,42900.0,101731.0,155688.0,14.0,0,1.0,235.352057,3.0,30.0,43.18142449,False,False,True,False,False,False
1.0,15000.0,20000.000000000007,47393.99999999999,13.0,0,0.0,66.13333333,0.0,11.0,37.50483593558624,False,False,True,False,False,False
0.0,18900.0,82537.0,117610.0,16.0,0,0.0,233.8485347,5.0,30.0,39.06489297,True,False,False,False,False,False
0.0,25400.0,69035.0,108365.0,13.0,0,0.0,281.2219109,1.0,33.0,39.5433415,False,False,False,True,False,False
0.0,14100.0,86996.0,108452.0,19.0,0,0.0,134.9932518,4.0,24.0,29.77894608,False,False,True,False,False,False
0.0,26300.0,78851.0,109090.0,8.0,0,0.0,405.4304292,0.0,44.0,42.34162639,False,True,False,False,False,False
1.0,15700.0,149305.0,126069.39129894436,25.0,0,2.0,382.8588359,0.0,71.0,38.22834475,False,False,False,True,False,False
0.0,8400.0,102894.0,117799.0,9.0,0,0.0,420.0981644,1.0,49.0,39.63319009,False,False,True,False,False,False
0.0,13300.0,55505.0,76841.0,0.0,0,0.0,222.9130724,0.0,10.0,32.96863267,False,False,True,False,False,False
0.0,26300.0,147600.0,184207.0,5.0,0,0.0,310.3481457,0.0,35.0,38.23508627,False,False,False,True,False,False
0.0,12800.0,75139.0,105289.0,8.0,0,0.0,151.8511659,0.0,35.0,31.21070474,False,False,False,True,False,False
0.0,23600.0,136607.0,172414.0,6.0,0,0.0,226.0402946,0.0,20.0,36.97693039,False,False,True,False,False,False
1.0,10000.0,86000.0,111000.0,6.5,0,1.0,91.96666667,3.0,17.0,42.18142458184292,False,False,True,False,False,False
0.0,5000.0,44674.0,59375.0,10.0,0,0.0,178.6925087,1.0,19.0,26.44819746,False,True,False,False,False,False
0.0,17900.0,102054.0,143103.0,5.0,0,0.0,125.858539,2.0,16.0,32.84743505,False,True,False,False,False,False
1.0,10000.0,186000.0,225750.0,2.0,0,0.0,75.86666667,1.0,5.0,28.395724137153707,False,False,False,True,False,False
0.0,13300.0,74609.0,115056.0,6.0,0,0.0,77.4451063,2.0,14.0,36.86921264,False,False,True,False,False,False
0.0,8700.0,53073.0,83415.0,2.0,0,0.0,211.2687802,3.0,29.0,30.20150946,False,False,True,False,False,False
0.0,13600.0,81620.0,101933.0,1.0000000000000009,0,0.0,148.0672908,0.0,22.0,41.61289898,False,False,True,False,False,False
0.0,8400.0,78089.0,90660.0,9.0,0,0.0,118.6353947,0.0,22.0,27.09304112,True,False,False,False,False,False
1.0,20400.0,19265.000000000007,43962.0,5.0,2,0.0,177.9047071,1.0,15.0,35.40463887,False,True,False,False,False,False
0.0,17100.0,54598.0,115838.0,14.0,0,0.0,247.2958966,0.0,20.0,25.63211643,False,False,False,True,False,False
0.0,16600.0,74681.0,95471.0,6.0,0,0.0,187.6535104,4.0,19.0,40.45375316,False,False,True,False,False,False
1.0,2999.999999999998,34542.0,45900.0,8.5,0,2.0,62.366666670000015,0.0,10.0,33.520645976641426,True,False,False,False,False,False
0.0,13000.0,61612.0,99132.0,8.0,0,0.0,262.7333333,1.0,12.0,32.243526996408164,False,False,False,True,False,False
0.0,7499.999999999998,49100.0,85650.0,18.0,0,0.0,178.3346667,0.0,29.0,26.65629517932992,False,False,True,False,False,False
0.0,13500.0,71698.0,93536.0,6.0,0,0.0,202.4658818,2.0,19.0,42.81473465,False,False,True,False,False,False
0.0,16700.0,62933.0,91790.0,2.0,0,0.0,185.3724624,0.0,31.0,35.25727149,False,False,True,False,False,False
0.0,59700.0,39253.0,69299.0,2.0,0,0.0,110.876229,0.0,21.0,29.31950054,False,False,True,False,False,False
0.0,25100.0,118559.0,150172.0,4.0,0,0.0,279.1980214,1.0,37.0,42.98797946,False,True,False,False,False,False
0.0,44400.0,100564.0,154708.0,14.0,0,0.0,253.914111,3.0,30.0,43.90215236,False,False,True,False,False,False
0.0,12400.0,25805.0,31414.0,2.0,0,0.0,137.8568174188673,1.0,30.687417220115684,38.2372256,False,False,True,False,False,False
0.0,13300.0,86360.0,116111.0,8.0,0,0.0,232.2921386,0.0,24.0,32.01270136,True,False,False,False,False,False
0.0,10900.0,49406.0,83074.0,1.0000000000000009,0,1.0,191.8151231,0.0,13.0,30.12455569,False,False,True,False,False,False
0.0,9800.0,80267.0,209931.0,14.0,0,0.0,0.5071145299999955,1.0,8.0,19.9696287,False,False,False,False,False,True
0.0,11100.0,72402.0,86584.0,8.0,0,0.0,102.9720787,0.0,22.0,29.6557132,True,False,False,False,False,False
1.0,9300.0,38115.0,60493.0,14.0,0,0.0,91.93263226000002,0.0,18.0,29.63360847,False,False,True,False,False,False
1.0,15000.0,18900.0,80400.0,7.0,0,1.0,142.0,0.0,12.0,43.30758663336077,False,False,False,True,False,False
0.0,11200.0,56842.0,66710.0,6.0,0,0.0,144.7952204,0.0,17.0,33.8858765,False,False,True,False,False,False
0.0,21500.0,90321.0,103778.0,2.0,0,0.0,128.6427857,0.0,20.0,34.28267592,False,False,False,True,False,False
0.0,11500.0,43945.0,63337.0,2.0,0,1.0,193.7424854,0.0,21.0,27.62349396,True,False,False,False,False,False
1.0,15500.0,38900.0,60500.0,8.0,7,4.000000000000001,95.9,2.0,53.0,35.259388337701864,False,False,True,False,False,False
0.0,19300.0,99714.0,126965.0,0.0,0,1.0,301.753574,1.0,20.0,43.29094169,True,False,False,False,False,False
0.0,19200.0,62215.0,76573.0,18.0,0,0.0,199.8756458,1.0,21.0,36.02366277,False,False,True,False,False,False
1.0,9300.0,84900.0,105798.0,2.0,0,0.0,41.807204600000006,1.0,3.0,26.9566979,False,False,False,True,False,False
0.0,21800.0,90065.0,122335.0,3.0,0,0.0,212.6954676,1.0,26.0,34.84691939,False,False,False,False,False,True
0.0,20000.0,81800.0,106600.0,24.0,0,1.0,313.7666667,1.0,43.0,38.27775455838329,True,False,False,False,False,False
0.0,18500.0,26389.0,85552.0,7.0,0,0.0,152.0406589,1.0,21.0,27.35620808,False,False,False,True,False,False
0.0,9200.0,57375.0,69040.0,0.0,0,1.0,116.4187965,2.0,18.0,36.62562946,False,False,True,False,False,False
0.0,10200.0,84196.0,91642.0,1.0000000000000009,0,0.0,104.8350719,1.0,32.0,38.37611263,False,False,True,False,False,False
0.0,6100.0,48500.0,62500.0,7.0,0,4.000000000000001,111.3,2.0,11.0,39.47914439499956,True,False,False,False,False,False
0.0,65800.0,70095.0,142922.0,10.0,0,0.0,113.0698235,0.0,12.0,39.91878984,False,True,False,False,False,False
0.0,16500.0,36206.0,53040.0,9.0,0,0.0,118.3013718,0.0,9.000000000000002,17.74778355,False,False,True,False,False,False
0.0,20400.0,83188.0,113181.0,25.0,0,0.0,321.5609396,1.0,42.0,37.69667921,True,False,False,False,False,False
0.0,25300.0,115226.0,153900.0,6.0,0,0.0,303.0140835,2.0,36.0,41.71511069,False,True,False,False,False,False
0.0,23200.0,131804.0,171144.0,6.0,0,0.0,197.768728,0.0,37.0,19.77885179,False,False,False,True,False,False
0.0,19000.0,107199.0,132723.0,7.0,0,0.0,91.37193169,0.0,13.0,31.44261162,False,False,False,True,False,False
0.0,15300.0,54412.0,95123.0,6.0,0,0.0,134.2426479,2.0,22.0,35.08572068,False,False,False,True,False,False
0.0,9400.0,52371.0,55764.0,1.0000000000000009,0,0.0,177.7028004,0.0,20.0,37.35868805,False,True,False,False,False,False
0.0,7000.0,58114.0,93391.0,6.0,0,0.0,200.0777551,1.0,24.0,31.73651179,False,False,False,True,False,False
0.0,9800.0,54681.0,74097.0,2.0,0,1.0,106.8888937,3.0,18.0,36.61866086,False,False,True,False,False,False
1.0,26800.0,138216.0,170052.0,10.0,0,0.0,199.7387114,1.0,29.0,76.42147805,False,False,False,True,False,False
1.0,10000.0,5200.0,53095.0,5.0,3,3.0,234.3333333,3.0,17.0,31.292919440189017,False,False,True,False,False,False
0.0,33700.0,26394.999999999993,48905.0,6.0,0,0.0,48.71005321999999,0.0,6.999999999999998,36.42433271,True,False,False,False,False,False
0.0,18900.0,103130.0,120119.0,7.0,0,0.0,292.7517427,1.0,19.0,30.68168891,False,False,True,False,False,False
0.0,17000.0,45671.0,64516.0,27.0,0,0.0,246.1797214,0.0,13.0,25.7012056,False,False,True,False,False,False
0.0,52700.0,23905.0,82670.0,4.0,2,0.0,253.3513018,7.0,14.0,42.83695513,False,False,True,False,False,False
0.0,11900.0,56443.0,86913.0,12.0,0,0.0,119.8594097,0.0,24.0,38.86165697,False,True,False,False,False,False
0.0,21500.0,153783.0,191069.0,10.0,0,0.0,105.359931,0.0,23.0,31.79238783,False,False,False,True,False,False
0.0,7700.0,20887.000000000007,26958.0,0.0,0,0.0,17.460749899999996,10.0,6.0,30.23350474,False,False,True,False,False,False
0.0,25500.0,32458.0,52329.0,15.0,0,0.0,105.7836806,2.0,24.0,29.86627823,False,False,True,False,False,False
0.0,8000.0,79200.0,116500.0,8.0,0,0.0,150.4500526352375,1.0,24.10135537818841,40.75806725385211,False,False,True,False,False,False
0.0,33600.0,233630.0,284049.0,4.0,0,0.0,218.9936962,0.0,30.0,14.07235376,False,False,False,True,False,False
0.0,22200.0,67626.0,109042.0,4.0,0,0.0,203.9649128,0.0,12.0,31.5290287,False,False,True,False,False,False
0.0,17500.0,51102.0,69532.0,5.0,0,0.0,108.3160802,2.0,49.0,31.49594572,False,False,True,False,False,False
0.0,5000.0,26036.999999999993,35000.0,12.0,0,0.0,182.6333333,0.0,13.0,23.18109934242622,False,False,False,True,False,False
0.0,15500.0,28268.999999999993,52822.0,9.0,0,0.0,120.6109212,1.0,9.000000000000002,18.18289192,False,False,True,False,False,False
0.0,24000.0,43948.0,86111.0,24.0,0,0.0,258.3035939,0.0,6.999999999999998,26.61774876,False,False,True,False,False,False
0.0,8400.0,57103.0,78079.0,0.0,0,0.0,56.30976479,8.0,21.0,23.52118826,False,False,True,False,False,False
1.0,12000.0,114390.0,132800.0,10.0,0,0.0,95.73333333,0.0,25.0,41.64110689829147,True,False,False,False,False,False
0.0,7100.0,54700.0,68500.0,19.0,0,0.0,155.2,1.0,12.0,32.56178159563949,False,False,True,False,False,False
0.0,12200.0,82904.0,125057.0,8.0,0,0.0,131.6590526,1.0,21.0,37.27313999,False,True,False,False,False,False
0.0,20700.0,107766.0,146937.0,12.0,0,2.0,223.1378975,0.0,24.0,42.54727476,False,True,False,False,False,False
0.0,8600.0,124810.0,176581.0,8.0,0,0.0,213.3028848,1.0,19.0,32.87645851,False,False,True,False,False,False
0.0,14700.0,35832.0,66260.0,7.0,0,0.0,277.7940868,0.0,16.0,23.705359280000003,False,False,False,True,False,False
1.0,25000.0,110676.0,113607.97004746368,8.0,2,0.0,119.3666667,0.0,6.0,32.48828268798115,False,False,False,False,True,False
0.0,26400.0,43781.0,66030.0,17.0,0,0.0,184.3849541,2.0,21.0,31.48990578,False,True,False,False,False,False
0.0,11800.0,52104.0,61618.0,0.0,0,0.0,160.7499314,0.0,21.0,37.12951204,False,True,False,False,False,False
0.0,6800.0,78292.0,86959.0,3.0,0,0.0,190.98328966564037,1.0,33.240844826406786,18.92721164,False,False,True,False,False,False
0.0,16700.0,86076.0,130341.0,12.0,0,0.0,295.9543396,0.0,18.0,28.44799241,False,False,False,True,False,False
0.0,11700.0,59506.0,85000.0,3.0,0,0.0,37.56666666999999,2.0,4.0,39.589920852784104,False,False,True,False,False,False
0.0,15500.0,71412.0,93723.0,19.0,0,0.0,238.5013159,11.0,24.0,35.96589822,True,False,False,False,False,False
0.0,13000.0,110097.0,210595.0,3.0,0,0.0,122.6386999,0.0,15.0,29.32751367,False,False,False,True,False,False
0.0,36300.0,26662.0,70000.0,5.0,0,0.0,190.8,2.0,18.0,24.882778205252187,False,False,False,True,False,False
0.0,31500.0,224572.0,282839.0,7.0,0,1.0,212.7553311,0.0,29.0,16.62648898,False,False,False,True,False,False
0.0,25300.0,137813.0,214014.0,5.0,0,0.0,187.1925099,0.0,27.0,38.65684666,False,False,False,True,False,False
1.0,5800.0,27791.0,46833.0,3.0,0,0.0,83.28906275000001,1.0,13.0,30.18780539,True,False,False,False,False,False
0.0,9000.0,50170.0,64309.0,7.0,0,3.0,120.4312261,2.0,11.0,39.97548983,True,False,False,False,False,False
0.0,22300.0,52322.0,102958.0,2.0,1,4.000000000000001,174.536412,0.0,47.0,36.85308497,False,True,False,False,False,False
0.0,12200.0,61302.0,90873.0,2.0,0,0.0,35.973541609999984,1.0,4.0,39.97361316,False,False,True,False,False,False
0.0,21400.0,85609.0,108469.0,24.0,0,1.0,306.1836619,0.0,43.0,39.91928991,True,False,False,False,False,False
0.0,11300.0,78902.0,100332.0,4.0,0,0.0,116.9987995,0.0,26.0,34.68307147,False,False,False,True,False,False
0.0,30500.0,113822.0,148478.0,10.0,0,0.0,165.7882784,0.0,16.0,31.16320701,False,False,False,True,False,False
0.0,18500.0,14111.0,71628.0,11.035988103102689,0,0.0,246.9909305,0.0,22.0,39.61154172,False,True,False,False,False,False
0.0,16900.0,67111.0,96985.0,21.0,0,0.0,233.7843986,1.0,23.0,37.32471132,False,False,False,True,False,False
0.0,20300.0,36360.0,57905.0,2.8177505670148824,0,0.0,214.9704843,0.0,12.0,39.26309424,False,False,True,False,False,False
0.0,7200.000000000002,22832.0,31666.0,0.0,0,0.0,38.00326684999999,9.0,6.999999999999998,28.29568112,False,False,True,False,False,False
1.0,7000.0,64300.0,119500.0,1.0000000000000009,1,0.0,54.83333333,0.0,8.0,41.02429480146385,False,False,True,False,False,False
0.0,8700.0,52388.0,64332.0,1.0000000000000009,0,0.0,91.11206084,1.0,12.0,36.87492751,False,False,True,False,False,False
0.0,28600.0,94165.0,130285.0,10.0,0,1.0,137.8133309,0.0,28.0,42.08001604,False,True,False,False,False,False
1.0,10700.0,41144.0,59375.0,2.0,0,0.0,73.6,1.0,18.0,29.43843148122545,False,False,True,False,False,False
1.0,6000.0,65000.0,94355.0,26.0,1,3.0,69.3,1.0,34.0,39.02343672400326,False,False,True,False,False,False
0.0,13400.0,95084.0,117279.0,4.0,0,0.0,145.9623436,0.0,21.0,39.24466948,False,True,False,False,False,False
0.0,12200.0,136866.0,162906.0,4.0,0,0.0,427.9235915,0.0,43.0,30.1821229,False,False,False,True,False,False
0.0,25800.0,70804.0,106892.0,12.0,0,0.0,291.0720275,1.0,33.0,40.77228326,False,False,False,True,False,False
0.0,88800.0,53307.0,94058.0,16.0,0,0.0,218.3049777,0.0,15.0,34.24246473,False,False,True,False,False,False
0.0,12000.0,35028.0,55079.0,23.0,0,1.0,108.6339686,0.0,23.0,40.79745755,False,False,True,False,False,False
0.0,13400.0,30507.0,47990.00000000001,7.0,0,0.0,149.935294,6.0,29.0,38.92926589,False,False,True,False,False,False
0.0,9400.0,122412.0,178547.0,7.0,0,0.0,226.0888071,0.0,19.0,35.46338698,False,False,True,False,False,False
1.0,30200.0,36000.0,73500.0,14.0,0,1.0,202.9666667,0.0,33.0,40.51491436972316,False,True,False,False,False,False
0.0,22300.0,133995.0,281186.0,2.0,0,0.0,181.1539882,0.0,15.0,28.89929961,True,False,False,False,False,False
0.0,14900.0,87167.0,114219.0,8.0,0,0.0,194.1131735,2.0,36.0,41.3297639,False,False,False,True,False,False
0.0,8000.0,61565.0,87624.0,14.0,0,0.0,203.9971364,0.0,17.0,23.56256501,False,False,False,True,False,False
0.0,7800.0,55000.0,62800.0,6.0,0,0.0,123.0333333,0.0,34.0,35.94590156524164,False,False,True,False,False,False
0.0,12000.0,81000.0,99000.0,20.0,0,0.0,136.0,4.0,24.0,29.811488485712317,False,False,True,False,False,False
1.0,10100.0,60200.0,74000.0,4.0,0,4.000000000000001,128.8666667,5.0,24.0,39.88193676133476,False,False,True,False,False,False
0.0,9400.0,92340.0,125451.0,7.0,0,0.0,129.1137248,1.0,22.0,36.3499746,False,True,False,False,False,False
0.0,18200.0,63852.0,93356.0,1.0000000000000009,0,0.0,181.9117699,0.0,31.0,33.20940925,False,False,True,False,False,False
1.0,13400.0,5900.0,55320.0,3.0,2,2.0,234.0218164,3.0,16.0,19.089301,False,False,True,False,False,False
0.0,31000.0,13541.999999999993,58827.0,0.0,0,0.0,92.1329084,0.0,6.0,36.25696875,False,False,True,False,False,False
1.0,15000.0,4734.0,55500.0,24.0,2,0.0,14.599999999999994,1.0,1.0000000000000036,38.52012324853677,False,False,True,False,False,False
1.0,10600.0,22000.0,35200.0,13.0,0,0.0,90.33333333,5.0,14.0,40.80010312532804,True,False,False,False,False,False
0.0,13400.0,53699.0,68084.0,3.0,0,0.0,169.8524493,0.0,14.0,25.10971349,False,False,True,False,False,False
0.0,27800.0,114417.0,150849.0,5.0,0,0.0,285.3861264,0.0,24.0,38.58192387,True,False,False,False,False,False
0.0,4800.0,56067.0,63102.0,9.0,0,3.0,160.1463113,1.0,30.0,21.58376012,False,False,False,True,False,False
0.0,28900.0,89945.0,124453.0,2.0,0,0.0,194.9102495,2.0,25.0,42.71977457,False,False,True,False,False,False
0.0,27300.0,72314.0,118839.0,5.0,0,0.0,99.69383246,1.0,31.0,42.34342026,False,False,True,False,False,False
0.0,27600.0,112753.0,155166.0,6.0,0,0.0,124.9909552,3.0,26.0,32.08868135,False,False,False,True,False,False
0.0,14900.0,56506.0,81390.0,12.0,0,2.0,170.7666667,0.0,14.0,28.4523787812316,False,False,False,True,False,False
1.0,47000.0,159500.0,230000.0,3.0,0,0.0,89.0588293064261,0.0,0.0,34.037440023860626,False,True,False,False,False,False
0.0,3600.0,52337.0,63989.0,20.0,0,0.0,204.2724988,0.0,20.0,20.47091551,False,True,False,False,False,False
0.0,48200.0,93127.0,159179.0,16.0,0,0.0,216.0086204,8.0,19.0,38.12822804,False,False,True,False,False,False
0.0,17400.0,25844.0,83229.0,7.803613834640688,0,0.0,247.7616459,0.0,50.0,43.70133124,False,False,True,False,False,False
0.0,17600.0,59347.0,68667.0,0.0,0,0.0,185.274961,0.0,25.0,30.05232395,False,True,False,False,False,False
0.0,12800.0,91040.0,114331.0,12.0,0,0.0,175.8773501,0.0,26.0,34.74718504,False,False,True,False,False,False
0.0,22600.0,31933.0,47669.00000000001,4.0,0,0.0,133.447479,1.0,11.0,24.20108619,False,False,False,False,False,True
1.0,20800.0,176235.0,209695.0,9.0,3,0.0,159.7067703,0.0,25.0,38.59193997,False,False,True,False,False,False
0.0,11900.0,117550.0,144178.0,15.0,0,1.0,170.9458328,1.0,32.0,29.09998121,False,False,False,True,False,False
0.0,5000.0,68739.0,93435.0,3.0,0,0.0,148.7204047,0.0,23.0,36.66927861,True,False,False,False,False,False
1.0,46300.0,39800.0,41600.0,6.992767136426266,0,0.0,111.6,1.0,3.0,37.5087924692298,False,False,True,False,False,False
0.0,25100.0,21490.0,71571.0,4.881626017508093,1,1.0,101.9251329,1.0,25.0,30.44411926,False,False,True,False,False,False
0.0,21900.0,104379.0,144850.0,8.274127246263312,0,0.0,169.86392239896483,1.0,21.952555059448784,38.01073398,False,False,True,False,False,False
0.0,16300.0,105169.0,134992.0,1.0000000000000009,0,0.0,277.9929456,0.0,46.0,41.9498545,False,False,True,False,False,False
0.0,21900.0,63967.0,102113.0,10.0,0,0.0,107.4498947,2.0,19.0,36.1837344,False,True,False,False,False,False
0.0,15300.0,22079.0,168281.0,8.0,0,0.0,301.4910256,0.0,27.0,27.7711227,False,False,False,False,False,True
0.0,27100.0,33649.0,63214.0,2.0,0,0.0,113.0367365,2.0,6.0,37.83786387,False,True,False,False,False,False
0.0,30800.0,129062.0,176389.0,13.0,0,0.0,184.3193761,2.0,28.0,40.89430209,True,False,False,False,False,False
0.0,37900.0,201996.0,272874.0,3.0,0,0.0,249.8265925,0.0,32.0,31.42758245,False,False,False,True,False,False
0.0,13300.0,66174.0,79957.0,2.0,0,0.0,175.962695,1.0,34.0,31.56344122,False,False,True,False,False,False
1.0,20000.0,11000.0,75000.0,7.0,1,3.0,267.8333333,1.0,23.0,37.17321352486344,False,False,True,False,False,False
0.0,14200.0,34558.0,40754.0,8.0,0,0.0,76.43121321,2.0,11.0,31.04118388,False,False,True,False,False,False
0.0,18400.0,41730.0,59750.0,6.0,1,0.0,109.9614065,1.0,10.0,27.91184544,False,False,True,False,False,False
0.0,11900.0,56792.0,64130.0,13.0,0,0.0,118.6125902,1.0,18.0,32.6657463,True,False,False,False,False,False
0.0,3600.0,61327.0,76484.0,9.0,0,2.0,202.5107752,0.0,25.0,41.5163897,True,False,False,False,False,False
1.0,19700.0,62351.0,84624.0,0.0,1,0.0,88.12651678,1.0,22.0,54.24133474,True,False,False,False,False,False
1.0,13600.0,70000.0,88000.0,16.0,0,0.0,106.78037876814626,0.0,0.0,37.13031829691683,True,False,False,False,False,False
0.0,29900.0,73506.0,115000.0,11.0,0,0.0,77.13333333,1.0,35.0,26.279798703986497,True,False,False,False,False,False
0.0,26500.0,63345.0,100332.0,16.0,0,0.0,139.5105459,0.0,30.0,38.42744457,False,False,True,False,False,False
0.0,27300.0,135823.0,185416.0,1.0000000000000009,0,0.0,135.3597477,1.0,38.0,32.79497644,True,False,False,False,False,False
0.0,7200.000000000002,71667.0,117325.0,0.0,0,1.0,241.0560781,1.0,38.0,18.51055133,False,True,False,False,False,False
0.0,21700.0,62506.0,96588.0,18.0,0,1.0,615.1333732,0.0,24.0,21.9726752,False,False,False,True,False,False
0.0,16000.0,82097.0,100225.0,0.0,0,0.0,129.3745132,0.0,22.0,39.8272172,False,False,True,False,False,False
0.0,25500.0,84267.0,117833.0,12.0,0,1.0,123.7568565,0.0,18.0,27.47115778,False,False,False,True,False,False
0.0,12500.0,83924.0,100114.0,0.0,0,0.0,71.30419761,1.0,20.0,34.71276881,False,False,False,True,False,False
0.0,21100.0,63955.0,95621.0,19.0,0,0.0,626.2970937,0.0,24.0,20.01032357,False,False,False,True,False,False
0.0,14100.0,49927.0,67761.0,26.0,0,0.0,276.5499132,1.0,16.0,36.59939111,True,False,False,False,False,False
0.0,23500.0,90129.0,141785.0,23.0,1,0.0,158.9968245,0.0,25.0,40.33195033,False,False,False,True,False,False
0.0,18000.0,68000.0,98898.0,10.0,0,0.0,206.9666667,2.0,13.0,33.36633780868571,False,True,False,False,False,False
1.0,6000.0,32446.0,54904.0,2.0,0,0.0,51.733333329999994,1.0,9.000000000000002,34.13681464146175,False,False,True,False,False,False
0.0,18900.0,83474.0,104133.0,4.0,0,0.0,109.9887849,1.0,24.0,38.86401954,False,False,False,True,False,False
0.0,19700.0,33529.0,61209.0,17.0,0,0.0,112.1587412,0.0,18.0,40.72529612,False,False,True,False,False,False
0.0,32800.0,37231.0,80347.0,9.0,0,0.0,113.9365929,1.0,24.0,32.17001962,False,False,True,False,False,False
0.0,46200.0,117227.0,174882.0,12.0,0,0.0,195.6411868,0.0,5.0,40.62161928,False,False,False,False,False,True
0.0,20000.0,135631.66,177000.0,8.0,0,0.0,321.6333333,0.0,17.0,43.67827103212395,True,False,False,False,False,False
1.0,12800.0,67060.0,83989.0,9.0,0,3.0,116.4667574,2.0,24.0,43.57230751,False,True,False,False,False,False
0.0,23100.0,71680.0,101492.0,1.0000000000000009,0,0.0,230.3616162,5.0,24.0,39.87270885,True,False,False,False,False,False
0.0,13500.0,88738.0,114815.0,9.0,0,0.0,239.7437209,0.0,12.0,41.07711783,False,True,False,False,False,False
1.0,16200.0,118585.0,131940.0,5.0,0,0.0,202.3851699,2.0,40.0,23.97711222,False,False,False,False,True,False
1.0,8900.0,147801.0,157335.0,4.0,0,0.0,85.57486576,4.0,21.0,34.75656038,False,False,True,False,False,False
0.0,21800.0,41582.0,71574.0,25.0,0,0.0,308.7370531,2.0,32.0,34.36936756,False,False,True,False,False,False
0.0,7499.999999999998,57213.0,92458.0,28.0,0,0.0,243.1571192,1.0,16.0,23.99235335,False,True,False,False,False,False
0.0,27400.0,46575.0,85263.0,1.0000000000000009,0,0.0,155.6470412,2.0,19.0,39.4893172,False,True,False,False,False,False
0.0,50000.0,43689.0,104139.0,9.0,0,0.0,219.4172391,2.0,35.0,38.55938906,False,False,False,False,False,True
0.0,21800.0,67305.0,99006.0,19.955705476694,2,1.0,245.0877745,1.0,14.0,41.56766275,False,False,True,False,False,False
1.0,15300.0,96700.0,95547.05764881562,5.0,0,1.0,225.1666667,0.0,24.0,30.121208917752448,False,False,True,False,False,False
0.0,8500.0,73752.0,87931.0,21.0,1,1.0,291.6203784,0.0,24.0,39.00314063,True,False,False,False,False,False
0.0,13400.0,67941.0,84973.0,6.0,1,3.0,179.9770702,3.0,30.0,37.42893752,False,True,False,False,False,False
0.0,12500.0,17658.999999999993,31843.0,7.0,0,1.0,107.7410948,0.0,16.0,19.30085445,False,True,False,False,False,False
0.0,23700.0,144373.0,180927.0,5.0,0,0.0,175.8153754,5.0,43.0,40.31579003,False,False,False,True,False,False
0.0,18400.0,89101.0,118748.0,7.0,0,0.0,153.849763,2.0,21.0,21.76282696,False,False,False,True,False,False
1.0,12500.0,55000.0,75393.0,0.75,0,1.0,113.0333333,1.0,16.0,39.81359012163757,False,False,True,False,False,False
0.0,8200.0,51730.0,59025.0,16.0,0,3.0,220.8132902,0.0,37.0,24.38009265,False,False,True,False,False,False
0.0,40900.0,149281.0,202877.0,4.0,0,0.0,156.783069,0.0,30.0,34.41651981,False,False,False,True,False,False
0.0,25300.0,56393.0,86612.0,6.0,0,0.0,258.1473687,1.0,25.0,33.19387553,True,False,False,False,False,False
0.0,40000.0,5118.0,62000.0,35.4016850267017,0,0.0,311.4333333,0.0,19.0,14.458485272595908,False,True,False,False,False,False
0.0,11300.0,77846.0,101984.0,5.0,0,0.0,112.3848455,1.0,27.0,28.29873364,False,False,False,True,False,False
0.0,20200.0,51588.0,121752.0,14.0,0,0.0,253.2489667,0.0,20.0,26.43068063,False,False,False,True,False,False
0.0,22700.0,35261.0,54701.0,3.0,0,0.0,134.108262,1.0,11.0,24.52482499,False,False,False,False,False,True
1.0,25000.0,110048.0,123297.91382557078,1.0000000000000009,0,1.0,126.4,2.0,24.0,39.99181202815095,False,False,True,False,False,False
0.0,38400.0,31458.0,71821.0,4.0,0,0.0,191.9755584,2.0,17.0,24.98536247,False,False,False,True,False,False
0.0,17100.0,100082.0,119585.0,1.0000000000000009,0,0.0,147.9158091,0.0,29.0,34.73427716,False,False,False,True,False,False
0.0,32300.0,28213.0,40514.99999999999,0.0,0,0.0,55.04424251999998,0.0,6.999999999999998,15.39687666,False,False,True,False,False,False
0.0,28300.0,145931.0,239990.0,27.0,0,0.0,357.23095379999995,0.0,19.0,38.26846999,False,False,False,True,False,False
0.0,15900.0,88000.0,109500.0,7.0,0,0.0,138.0,2.0,21.0,30.11695681044575,False,False,False,True,False,False
1.0,25000.0,71081.0,112500.0,3.0,2,0.0,87.2,1.0,27.0,46.195096010286534,True,False,False,False,False,False
